Name,Website,Phone,Address,City,State,PostalCode,Rating,Reviews,Categories,Email,Source,Query,Apollo,Revenue,Employees,Keywords,LinkedIn,Facebook,Twitter,Hours,Description,SocialProfiles
Painter Bros,http://www.painterbros.com,,,American Fork,Utah,,,,,,apollo,"painting services, painting company - Utah",https://app.apollo.io/#/organizations/60f648f7c0fda10001b16b6f?overrideScoreId=score,,190,interior painting+59,http://www.linkedin.com/company/painter-bros-franchising,,,,,
Reynolds Construction Company,http://www.reynoldsconstructioncompany.com,,,Pine Bluff,Arkansas,,,,,,apollo,"painting services, painting company - Arkansas",https://app.apollo.io/#/organizations/5ed179d1d694a4000192322b?overrideScoreId=score,,180,commercial roofing+53,http://www.linkedin.com/company/reynolds-construction-company,https://www.facebook.com/ReynoldsConstructionAndCommercialRoofing/,https://twitter.com/reynoldsconstr2,,,
Professional Painting,http://www.professionalpainting.com,,,Redding,California,,,,,,apollo,"painting services, painting company - California",https://app.apollo.io/#/organizations/5c260a2aa3ae6149eb9264d9?overrideScoreId=score,,160,exterior painting+40,http://www.linkedin.com/company/professional-paintingredding,https://www.facebook.com/professionalpaintingredding/,https://twitter.com/propaintredding,,,
Painting Contractor USA,http://www.paintingcontractorusa.com,,,Fort Wayne,Indiana,,,,,,apollo,"painting services, painting company - Indiana",https://app.apollo.io/#/organizations/54a1bb977468695475b1090c?overrideScoreId=score,48.8M,160,agricultural painting+58,http://www.linkedin.com/company/painting-contractor-usa,https://facebook.com/PaintingContractorUSA,https://twitter.com/PContractorUSA,,,
Chaparral Company,http://www.chaparralco.com,,,Waco,Texas,,,,,,apollo,"painting services, painting company - Texas",https://app.apollo.io/#/organizations/5f9966c75503ee008c51b0cf?overrideScoreId=score,33.4M,150,piping insulation+49,http://www.linkedin.com/company/chaparral-company,,https://twitter.com/chaparral_is_ps,,,
Pete King Construction,http://www.petekingaz.com,,,Phoenix,Arizona,,,,,,apollo,"painting services, painting company - Arizona",https://app.apollo.io/#/organizations/5d09707080f93e32feb7662e?overrideScoreId=score,25.6M,150,drywall+101,http://www.linkedin.com/company/pete-king-construction,https://www.facebook.com/petekingconstruction/,,,,
Maguire,http://www.maguirewater.com,,,Sioux Falls,South Dakota,,,,,,apollo,"painting services, painting company - South Dakota",https://app.apollo.io/#/organizations/64585912762c7200012ed2df?overrideScoreId=score,,140,water tower experts+54,http://www.linkedin.com/company/maguire-inc,,,,,
HandyPro,http://www.handypro.com,,,Farmington,Michigan,,,,,,apollo,"painting services, painting company - Michigan",https://app.apollo.io/#/organizations/6065d9a26d288200e2af8a36?overrideScoreId=score,2M,140,fully licensed+76,http://www.linkedin.com/company/handypro,https://www.facebook.com/HandyProFans,https://twitter.com/HandyPro,,,
Armstrong Construction,http://www.jarmstrongconstruction.com,,,Covina,California,,,,,,apollo,"painting services, painting company - California",https://app.apollo.io/#/organizations/54a138a569702d2851ff0000?overrideScoreId=score,26.4M,140,,http://www.linkedin.com/company/armstrong-construction,,,,,
Axis Industries,http://www.axisindustries.com,,,La Porte,Texas,,,,,,apollo,"painting services, painting company - Texas",https://app.apollo.io/#/organizations/6217060000442b0001b15498?overrideScoreId=score,,130,scaffolding+63,http://www.linkedin.com/company/axis-industries,,,,,
PCM Services,http://www.pcmservices.com,,,Beltsville,Maryland,,,,,,apollo,"painting services, painting company - Maryland",https://app.apollo.io/#/organizations/54a12a8669702d9b8be42702?overrideScoreId=score,1.9M,130,asphaltconcrete+62,http://www.linkedin.com/company/pcm-services,https://facebook.com/ExceedingClientExpectations,https://twitter.com/PCMServices92,,,
MC Painting,http://www.mc-painting.com,,,Oceanside,California,,,,,,apollo,"painting services, painting company - California",https://app.apollo.io/#/organizations/54a11be469702d8aa1205d00?overrideScoreId=score,,130,painting+52,http://www.linkedin.com/company/mc-painting,,,,,
Stewart Richey Contracting Group,http://www.stewartrichey.com,,,Bowling Green,Kentucky,,,,,,apollo,"painting services, painting company - Kentucky",https://app.apollo.io/#/organizations/54a19b1e74686954753d2901?overrideScoreId=score,4.9M,120,concretepainting+64,http://www.linkedin.com/company/stewart-richey-construction-inc-,https://facebook.com/StewartRichey,https://twitter.com/StewartRichey,,,
Long Painting Company,http://www.longpainting.com,,,Kent,Washington,,,,,,apollo,"painting services, painting company - Washington",https://app.apollo.io/#/organizations/54a1206969702d8aa13d4102?overrideScoreId=score,4.4M,120,commercial painting+52,http://www.linkedin.com/company/long-painting-company,https://facebook.com/longpaintingcompany,https://twitter.com/LongPaintingCo,,,
A&K Painting Company,http://www.akpainting.com,,,Charlotte,North Carolina,,,,,,apollo,"painting services, painting company - North Carolina",https://app.apollo.io/#/organizations/54a11eb469702d77c29b9b01?overrideScoreId=score,4.1M,120,,http://www.linkedin.com/company/a&k-painting,https://facebook.com/pages/AK-Painting-Company/257140764912,https://twitter.com/AKPaint,,,
"Omni Glass & Paint, LLC",http://www.omnigp.com,,,Oshkosh,Wisconsin,,,,,,apollo,"painting services, painting company - Wisconsin",https://app.apollo.io/#/organizations/55f00f51f3e5bb0e5c003d20?overrideScoreId=score,1.3M,110,commercial glass+59,http://www.linkedin.com/company/omni-glass-&-paint-inc-,http://facebook.com/omnigp,https://twitter.com/omniglasspaint,,,
Fisher Tank Company,http://www.fishertank.com,,,Chester,Pennsylvania,,,,,,apollo,"painting services, painting company - Pennsylvania",https://app.apollo.io/#/organizations/54a1afab746869401293ff07?overrideScoreId=score,24.3M,110,api 650api 653+65,http://www.linkedin.com/company/fisher-tank-company,http://www.facebook.com/FisherTankCompany/,https://twitter.com/fishertankco/,,,
"Swanson & Youngdale, Inc.",http://www.swansonyoungdale.com,,,Swanson & Youngdale,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/54a19e137468694012a44002?overrideScoreId=score,11.6M,110,commercial painting+46,http://www.linkedin.com/company/swanson-&-youngdale-inc.,https://www.facebook.com/Swanson-Youngdale-Inc-249764911736118/,https://twitter.com/SY_SYINC,,,
"Graydaze Contracting, Inc.",http://www.graydaze.com,,,Graydaze Contracting,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/54a1297a69702db6481a9701?overrideScoreId=score,100M,110,painting+57,http://www.linkedin.com/company/graydaze,https://www.facebook.com/GraydazeContracting,,,,
Stancil Services,http://www.stancilservices.com,,,Concord,North Carolina,,,,,,apollo,"painting services, painting company - North Carolina",https://app.apollo.io/#/organizations/54a1281369702d8eeb913201?overrideScoreId=score,35.1M,110,inc 5000+50,http://www.linkedin.com/company/stancil-services,,,,,
Pro Painters,http://www.mypropainters.com,,,Houston,Texas,,,,,,apollo,"painting services, painting company - Texas",https://app.apollo.io/#/organizations/55ed8641f3e5bb227b0016f5?overrideScoreId=score,,96,interior painting+62,http://www.linkedin.com/company/pro-painters,https://www.facebook.com/mypropainters,,,,
Superior Contracting & Maintenance,http://www.superior-maintenance.com,,,Marietta,Georgia,,,,,,apollo,"painting services, painting company - Georgia",https://app.apollo.io/#/organizations/5da3c1da3e9e680001c76474?overrideScoreId=score,,88,plumbingelectrical+83,http://www.linkedin.com/company/superior-contracting-maintenance,,,,,
Matrix Construction Services,http://www.matrixsvc.com,,,El Paso,Texas,,,,,,apollo,"painting services, painting company - Texas",https://app.apollo.io/#/organizations/556d5d05736964126193f200?overrideScoreId=score,,86,,http://www.linkedin.com/company/matrix-construction-services,https://www.facebook.com/MatrixConstructionServicesMCS/,https://twitter.com/matrixsvctexas,,,
Precision Painting Plus,http://www.precisionpaintingplus.net,,,Westbury,New York,,,,,,apollo,"painting services, painting company - New York",https://app.apollo.io/#/organizations/559215e473696418f65a5c00?overrideScoreId=score,12.3M,85,painting interior+75,http://www.linkedin.com/company/precision-painting-plus,https://facebook.com/precisionpaintingplus/,https://twitter.com/precisionpp,,,
Nolan Painting,http://www.nolanpainting.com,,,Havertown,Pennsylvania,,,,,,apollo,"painting services, painting company - Pennsylvania",https://app.apollo.io/#/organizations/54a1b02574686958600c5508?overrideScoreId=score,13.4M,84,,http://www.linkedin.com/company/nolan-painting,https://www.facebook.com/NolanPaintingContractor,https://twitter.com/nolan_painting,,,
"Ascher Brothers Co., Inc.",http://www.ascherbrothers.com,,,Chicago,Illinois,,,,,,apollo,"painting services, painting company - Illinois",https://app.apollo.io/#/organizations/61ec33991e83ed0001ec33ef?overrideScoreId=score,31.8M,80,,http://www.linkedin.com/company/ascherbrothers,https://facebook.com/AscherBrothersCoInc,,,,
IOC Construction,http://www.iocconstruction.com,,,Batavia,Illinois,,,,,,apollo,"painting services, painting company - Illinois",https://app.apollo.io/#/organizations/54a135fe69702d46f0c7ea00?overrideScoreId=score,,79,interior+69,http://www.linkedin.com/company/inside-out-company,,,,,
"Arch Painting, Inc.",http://www.archpainting.com,,,Arch Painting,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/accounts/68f0199cc13bac00210d6d46?overrideScoreId=score,9.1M,78,corporateretail+81,http://www.linkedin.com/company/arch-painting-inc-,https://facebook.com/archpainting,https://twitter.com/archpainting,,,
Commercial Painting Inc.,http://www.commercialpainting-inc.com,,,San Jose,California,,,,,,apollo,"painting services, painting company - California",https://app.apollo.io/#/organizations/631598ce2403c500a3c231bb?overrideScoreId=score,,78,exterior painting+43,http://www.linkedin.com/company/commercial-painting-inc,https://www.facebook.com/Commercial-Painting-113912531294661/,,,,
Johnson Contracting Company,http://www.jccinc.com,,,East Moline,Illinois,,,,,,apollo,"painting services, painting company - Illinois",https://app.apollo.io/#/organizations/54a1a0b674686945fa261b03?overrideScoreId=score,27.4M,74,plumbingheating+63,http://www.linkedin.com/company/johnson-contracting-co--inc,,,,,
International Decorators Inc.,http://www.4idi.com,,,Barrington,Illinois,,,,,,apollo,"painting services, painting company - Illinois",https://app.apollo.io/#/organizations/54a199577468695860099f00?overrideScoreId=score,64.0M,74,,http://www.linkedin.com/company/international-decorators-inc-,https://www.facebook.com/internationaldecorators/,,,,
"FCP Services, Inc - Serving Great Customers Nationwide Since 1990",http://www.fcpservices.com,,,Eagan,Minnesota,,,,,,apollo,"painting services, painting company - Minnesota",https://app.apollo.io/#/organizations/55920f557369641865b84500?overrideScoreId=score,,73,facilities management+77,http://www.linkedin.com/company/fcpservices-inc,https://www.facebook.com/fcpservicespaint,https://twitter.com/fcpservices,,,
JC Painting Co,http://www.jcpaintingusa.com,,,Austin,Texas,,,,,,apollo,"painting services, painting company - Texas",https://app.apollo.io/#/organizations/55f9bb3ef3e5bb7c48001dd3?overrideScoreId=score,,72,,http://www.linkedin.com/company/jc-painting-co,,,,,
A&R Construction,http://www.arconstructionrc.com,,,Ridgecrest,California,,,,,,apollo,"painting services, painting company - California",https://app.apollo.io/#/organizations/62eb3ab258e64e00018f6fb6?overrideScoreId=score,,70,project management+58,http://www.linkedin.com/company/arconstructionrc,,,,,
"Jamestown Painting, Inc",http://www.jamestownpainting.com,,,Jamestown Painting,Inc,,,,,,apollo,"painting services, painting company - Inc",https://app.apollo.io/#/organizations/5ed4b0ede82ab60001a50ed9?overrideScoreId=score,32.8M,70,painting+80,http://www.linkedin.com/company/jamestown-painting,https://facebook.com/jamestownpaintinginc,https://twitter.com/jamestownpaint,,,
VPI,http://www.vpi.net,,,Sacramento,California,,,,,,apollo,"painting services, painting company - California",https://app.apollo.io/#/organizations/5e297c6d9577ad00e05e9c9c?overrideScoreId=score,,70,project management+50,http://www.linkedin.com/company/vpipro,https://www.facebook.com/VPIpro/,,,,
My Handyman,http://www.myhandymancolumbus.com,,,Westerville,Ohio,,,,,,apollo,"painting services, painting company - Ohio",https://app.apollo.io/#/organizations/55f1c537f3e5bb15d6003ae2?overrideScoreId=score,,68,drywall repair+44,http://www.linkedin.com/company/my-handyman-columbus,https://www.facebook.com/HandymanColumbus,https://twitter.com/MyHandyman_Cbus,,,
American Exteriors,http://www.americanexteriors.com,,,Lorton,Virginia,,,,,,apollo,"painting services, painting company - Virginia",https://app.apollo.io/#/organizations/5592139d7369641865a05400?overrideScoreId=score,,68,timely completion+88,http://www.linkedin.com/company/american-exteriors,,,,,
Williams Professional Painting,http://www.williamsprofessionalpainting.com,,,Alexandria,Virginia,,,,,,apollo,"painting services, painting company - Virginia",https://app.apollo.io/#/organizations/54a1b7047468695c822f320a?overrideScoreId=score,30.1M,67,,http://www.linkedin.com/company/williams-professional-painting,https://www.facebook.com/williamsprofessionalpainting/,https://twitter.com/WilliamsPaint,,,
Painting Plus,http://www.paintingplus.com,,,Marietta,Georgia,,,,,,apollo,"painting services, painting company - Georgia",https://app.apollo.io/#/organizations/54a127d369702db878558b00?overrideScoreId=score,5.1M,67,siding contractor+98,http://www.linkedin.com/company/paintingplus,https://www.facebook.com/PaintingPlusGa/,,,,
New Life Painting,http://www.new-life-painting.com,,,San Marcos,California,,,,,,apollo,"painting services, painting company - California",https://app.apollo.io/#/organizations/54a13c9069702d231f533702?overrideScoreId=score,,66,stucco repair+47,http://www.linkedin.com/company/new-life-painting,https://www.facebook.com/NewLifePaint/,https://twitter.com/newlifepainting,,,
Davis Painting,http://www.davispaintingco.com,,,Deer Park,Washington,,,,,,apollo,"painting services, painting company - Washington",https://app.apollo.io/#/organizations/645684109fd4b400a36471b9?overrideScoreId=score,,65,residential painting+91,http://www.linkedin.com/company/davis-painting,https://www.facebook.com/Davis-Painting-104383998949913,,,,
Pavement Markings LLC,http://www.sheridanpavementmarkings.com,,,Sheridan,Wyoming,,,,,,apollo,"painting services, painting company - Wyoming",https://app.apollo.io/#/organizations/5da3ee217e5db600018e0b45?overrideScoreId=score,,64,pavement striping+42,http://www.linkedin.com/company/pavement-markings-llc,https://www.facebook.com/Pavementmarkingsllc/,,,,
Service Painting Corporation,http://www.servicepainting.com,,,Tampa,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/55923d947369642393579100?overrideScoreId=score,5.8M,63,commercial painting+52,http://www.linkedin.com/company/service-painting-corporation,,,,,
"Metro Construction, Inc",http://www.mymetroconstruction.com,,,Metro Construction,Inc,,,,,,apollo,"painting services, painting company - Inc",https://app.apollo.io/#/organizations/54a12b1f69702decc5f50000?overrideScoreId=score,7.2M,63,general contracting+56,http://www.linkedin.com/company/metro-construction-inc,https://facebook.com/MetroConstruction,https://twitter.com/MyMetroCon,,,
Optiline Enterprises,http://www.optiline.com,,,Nashua,New Hampshire,,,,,,apollo,"painting services, painting company - New Hampshire",https://app.apollo.io/#/organizations/5b8631f3f874f72e47be89d6?overrideScoreId=score,,62,,http://www.linkedin.com/company/optiline-enterprises,,https://twitter.com/OptilineEnt,,,
Excel Roofing,http://www.excelroofing.com,,,Englewood,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/5a9e0d79a6da98d935698f66?overrideScoreId=score,26.9M,62,roofingwindows+59,http://www.linkedin.com/company/excel-roofing,https://www.facebook.com/ExcelRoofingInc,https://twitter.com/excelroofinginc,,,
"Mark Beamish Waterproofing, Inc.",http://www.markbeamish.com,,,Mark Beamish Waterproofing,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/54a25e7574686935beeba21d?overrideScoreId=score,13.0M,62,,http://www.linkedin.com/company/mark-beamish-waterproofing,https://facebook.com/markbeamishwaterproofing,https://twitter.com/mbw_1981,,,
Midwest Pro Painting,http://www.mpp-inc.com,,,Livonia,Michigan,,,,,,apollo,"painting services, painting company - Michigan",https://app.apollo.io/#/organizations/5e56f64cfb3dbd0001b15653?overrideScoreId=score,25.6M,61,interior+54,http://www.linkedin.com/company/midwest-pro-painting,,,,,
"NJR CONSTRUCTION, LLC",http://www.njr-construction.com,,,Gastonia,North Carolina,,,,,,apollo,"painting services, painting company - North Carolina",https://app.apollo.io/#/organizations/5da470cce3ed0a00019a8047?overrideScoreId=score,,60,metal framing+59,http://www.linkedin.com/company/njr-construction-llc,https://www.facebook.com/profile.php,,,,
Dl Construction,http://www.dl-constructiongroup.com,,,Warren,Ohio,,,,,,apollo,"painting services, painting company - Ohio",https://app.apollo.io/#/organizations/65fbca7bcac7f800073a8655?overrideScoreId=score,,59,,http://www.linkedin.com/company/dl-construction,,,,,
Painter Ready Group,http://www.painter-ready.com,,,Nashville,Tennessee,,,,,,apollo,"painting services, painting company - Tennessee",https://app.apollo.io/#/organizations/54a1b75f746869401240a20a?overrideScoreId=score,,59,retail painting+50,http://www.linkedin.com/company/painter-ready-group,https://facebook.com/PainterReadyChattanooga,,,,
Brush Masters,http://www.brushmasters.com,,,Maple Grove,Minnesota,,,,,,apollo,"painting services, painting company - Minnesota",https://app.apollo.io/#/organizations/54a138d569702d2185990a00?overrideScoreId=score,3.4M,59,paintingdrywall+54,http://www.linkedin.com/company/brush-masters,https://www.facebook.com/BrushMasters,https://twitter.com/brushmasters,,,
Cobra Electric,http://www.cobraelectric.com,,,Baton Rouge,Louisiana,,,,,,apollo,"painting services, painting company - Louisiana",https://app.apollo.io/#/organizations/55ee7e31f3e5bb22c8001d09?overrideScoreId=score,12.4M,58,traffic monitoring+49,http://www.linkedin.com/company/cobra-electric,,,,,
"Common Links Construction, LLC",http://www.clcbuild.com,,,Brookfield,Wisconsin,,,,,,apollo,"painting services, painting company - Wisconsin",https://app.apollo.io/#/organizations/54a1273f69702dc841641500?overrideScoreId=score,31.5M,58,,http://www.linkedin.com/company/common-links-construction-llc,,,,,
Platinum Painting,http://www.platinumpainting.com,,,Keller,Texas,,,,,,apollo,"painting services, painting company - Texas",https://app.apollo.io/#/organizations/5e57d403108ba90001fa63f7?overrideScoreId=score,33.6M,57,,http://www.linkedin.com/company/platinum-painting-dfw,https://www.facebook.com/Platinum-Painting-494890083984252/,,,,
"Skyline Steel, Inc.",http://www.skylinesteelincaz.com,,,Skyline Steel,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/5da3210d8f5405000143d000?overrideScoreId=score,,57,steel fabrication+76,http://www.linkedin.com/company/skylinesteelincaz,https://facebook.com/SkylineSteelIncAZ,,,,
"Advanced Exteriors, Inc.",http://www.advancedexteriors.com,,,Advanced Exteriors,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/54fca55f73696401764f2e00?overrideScoreId=score,7.9M,57,roofingsiding+63,http://www.linkedin.com/company/advanced-exteriors-inc-,https://www.facebook.com/AdvancedExteriors/,,,,
Prime Painting,http://www.primepaintingphoenix.com,,,Tempe,Arizona,,,,,,apollo,"painting services, painting company - Arizona",https://app.apollo.io/#/organizations/60f2f03f6cb0ad000199aabc?overrideScoreId=score,,55,exterior painting+73,http://www.linkedin.com/company/myprimepainting,https://www.facebook.com/myprimepainting,https://twitter.com/myprimepainting,,,
The Painting Company,http://www.gopaintingcompany.com,,,Bellevue,Nebraska,,,,,,apollo,"painting services, painting company - Nebraska",https://app.apollo.io/#/organizations/5e56b2f652e7ad0001f55c3b?overrideScoreId=score,,55,surface repair+103,http://www.linkedin.com/company/the-painting-company-omaha,https://www.facebook.com/gopaintingcompany,https://twitter.com/gopaintingco,,,
DeSimone Construction,http://www.desimoneconstruct.com,,,Sayreville,New Jersey,,,,,,apollo,"painting services, painting company - New Jersey",https://app.apollo.io/#/organizations/5e56af251f91be00015678e1?overrideScoreId=score,,55,quality workmanship+56,http://www.linkedin.com/company/desimoneconstruction,,,,,
Empire Painting,http://www.empirepaintingwi.com,,,Delafield,Wisconsin,,,,,,apollo,"painting services, painting company - Wisconsin",https://app.apollo.io/#/organizations/5b143c17a6da98dce2ea2c21?overrideScoreId=score,2.4M,55,interior painting+71,http://www.linkedin.com/company/empirepaintingwi,https://facebook.com/EmpirePaintingWI,https://twitter.com/EPaintingWI,,,
"YellowHammer, LLC",http://www.yellowhammerconstruction.com,,,Hoover,Alabama,,,,,,apollo,"painting services, painting company - Alabama",https://app.apollo.io/#/organizations/5fc965c502961e0001509f1e?overrideScoreId=score,,54,custom home building+65,http://www.linkedin.com/company/yellowhammer-llc,https://www.facebook.com/yellowhammerconstruction/,https://twitter.com/yellowhammerllc,,,
Zack Painting Company,http://www.zackpainting.com,,,Woodbridge Township,New Jersey,,,,,,apollo,"painting services, painting company - New Jersey",https://app.apollo.io/#/organizations/5500c3da73696460fc534900?overrideScoreId=score,10M,54,painting+66,http://www.linkedin.com/company/zack-painting-company,,,,,
Heggem-Lundquist,http://www.heggem-lundquist.com,,,Denver,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/54a11c4569702d77c24aa200?overrideScoreId=score,29.2M,54,quality work+34,http://www.linkedin.com/company/heggem-lundquist,https://facebook.com/HeggemLundquist,,,,
Prestige Painting,http://www.prestigepaintingpa.com,,,Kinzers,Pennsylvania,,,,,,apollo,"painting services, painting company - Pennsylvania",https://app.apollo.io/#/organizations/61342dea6442b20001691644?overrideScoreId=score,,53,pressure washing+48,http://www.linkedin.com/company/prestige-painting-pa,https://www.facebook.com/prestigepaintingpa/,,,,
Elite Painting Services,http://www.elitepaintingservices.net,,,Cherry Hill,New Jersey,,,,,,apollo,"painting services, painting company - New Jersey",https://app.apollo.io/#/organizations/5da3f5b97e5db600018e364e?overrideScoreId=score,,53,project management+49,http://www.linkedin.com/company/elite-painting-services-l-l-c,https://www.facebook.com/Elite-Painting-Services-336806490501375,,,,
ACCENT PAINTING,http://www.accentpainting.com,,,Boring,Oregon,,,,,,apollo,"painting services, painting company - Oregon",https://app.apollo.io/#/organizations/5d0962e1f65125aef0006bf5?overrideScoreId=score,23.7M,53,,http://www.linkedin.com/company/accent-painting,,,,,
Gonzalez Painting,http://www.edgonzalezpainting.com,,,Twin Falls,Idaho,,,,,,apollo,"painting services, painting company - Idaho",https://app.apollo.io/#/organizations/55e81e6ff3e5bb15ff0008a0?overrideScoreId=score,,53,,http://www.linkedin.com/company/gonzalez-painting,,,,,
Final Touch Painting Services,http://www.ftpaint.com,,,Delaware,Ohio,,,,,,apollo,"painting services, painting company - Ohio",https://app.apollo.io/#/organizations/556d268b73696411b63fa100?overrideScoreId=score,,53,fences & siding+52,http://www.linkedin.com/company/final-touch-painting-services,https://www.facebook.com/FinalTouchPaintingServices,,,,
Masterpiece Painting CO,http://www.masterpiecepainting.com,,,Fort Collins,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/55f84cfaf3e5bb7643004c05?overrideScoreId=score,,52,residential repainting+44,http://www.linkedin.com/company/masterpiece-painting-co,,,,,
Handy Man Repairs,http://www.fixsl.com,,,Saint Louis,Missouri,,,,,,apollo,"painting services, painting company - Missouri",https://app.apollo.io/#/organizations/5592053573696418bc312000?overrideScoreId=score,,52,window installation+124,http://www.linkedin.com/company/handy-man-repairs,,,,,
Phillips Home Improvements,http://www.phillipshomeimprovements.com,,,Allen,Texas,,,,,,apollo,"painting services, painting company - Texas",https://app.apollo.io/#/organizations/5b84bc61324d44720b138047?overrideScoreId=score,,51,roofinggutters+32,http://www.linkedin.com/company/phillips-home-improvements,https://facebook.com/phillipshomeimprovements,https://twitter.com/phillipspaint,,,
Handy Helper,http://www.homefronthandymantc.com,,,Traverse City,Michigan,,,,,,apollo,"painting services, painting company - Michigan",https://app.apollo.io/#/organizations/55e8d29df3e5bb5cf40001f9?overrideScoreId=score,,51,wiring+54,http://www.linkedin.com/company/handy-helper,,,,,
Painters Plus,http://www.paintersplus.us,,,Encinitas,California,,,,,,apollo,"painting services, painting company - California",https://app.apollo.io/#/organizations/673d8a51d2ed6201b024c4c5?overrideScoreId=score,,50,business painting+53,http://www.linkedin.com/company/painters-plus-wny,,,,,
SKY EDIFICE,http://www.skyedifice.com,,,Cerritos,California,,,,,,apollo,"painting services, painting company - California",https://app.apollo.io/#/organizations/61616eed8bfbd30001b43792?overrideScoreId=score,,50,construction company+18,http://www.linkedin.com/company/sky-edifice,,,,,
LA Contractors and Builders,http://www.lacontractorsbuilders.com,,,Los Angeles,California,,,,,,apollo,"painting services, painting company - California",https://app.apollo.io/#/organizations/604a7663a1a8d700018dc6a4?overrideScoreId=score,,50,plumbingstucco+73,http://www.linkedin.com/company/lacontractors-andbuilders,https://www.facebook.com/lacontractorsandbuilders/,https://twitter.com/la_builders,,,
PRO Painting LLC,http://www.dfwpropainting.com,,,Plano,Texas,,,,,,apollo,"painting services, painting company - Texas",https://app.apollo.io/#/organizations/5da378e1da23c000012ae3b3?overrideScoreId=score,,50,residential+90,http://www.linkedin.com/company/propaintingllc,https://www.facebook.com/dfwpropainting/,https://twitter.com/DFWPROPAINTING,,,
"R.L. James, Inc. General Contractor",http://www.rljames.com,,,R.L. James,Inc. General Contractor,,,,,,apollo,"painting services, painting company - Inc. General Contractor",https://app.apollo.io/#/organizations/56dcad48f3e5bb548a0000e5?overrideScoreId=score,10.1M,50,general contractor+56,http://www.linkedin.com/company/r-l--james-inc--general-contractor,https://www.facebook.com/RLJAMESINC,,,,
PERFECT TOUCH PAINTING COMPANY LLC,http://www.perfecttouchp.com,,,Washington,District of Columbia,,,,,,apollo,"painting services, painting company - District of Columbia",https://app.apollo.io/#/organizations/672664e63ca5f70001953294?overrideScoreId=score,,49,,http://www.linkedin.com/company/perfect-touch-painting-company-llc,https://www.facebook.com/perfecttouchllc,,,,
Rainbow Painting Company,http://www.rainbowpaintingcompany.com,,,O'Fallon,Missouri,,,,,,apollo,"painting services, painting company - Missouri",https://app.apollo.io/#/organizations/5e5972b114af6900013741a9?overrideScoreId=score,,49,paintingstaining+47,http://www.linkedin.com/company/rainbow-painting-company,,,,,
DK Painting,http://www.dkpaintinghawaii.com,,,Austin,Texas,,,,,,apollo,"painting services, painting company - Texas",https://app.apollo.io/#/organizations/55f0b7cff3e5bb16c5000bcc?overrideScoreId=score,,49,b2b+50,http://www.linkedin.com/company/dk-painting,,,,,
Tradewinds Construction,http://www.tradewindsconstruction.com,,,Las Vegas,Nevada,,,,,,apollo,"painting services, painting company - Nevada",https://app.apollo.io/#/organizations/55f061e1f3e5bb4b09002d6f?overrideScoreId=score,15.8M,49,construction safety+33,http://www.linkedin.com/company/tradewinds-construction-inc,https://facebook.com/tradewinds-construction-790380831089317,https://twitter.com/tradewindscons1,,,
Brooks Painting Inc.,http://www.brookspainting.com,,,Davis,California,,,,,,apollo,"painting services, painting company - California",https://app.apollo.io/#/organizations/54a12b1469702d95481e5a02?overrideScoreId=score,22.0M,49,painting+44,http://www.linkedin.com/company/brooks-painting-inc.,https://facebook.com/brookspainting,,,,
Reliable Painting,http://www.reliablepainting.com,,,San Diego,California,,,,,,apollo,"painting services, painting company - California",https://app.apollo.io/#/organizations/54a135b469702d4494c7c300?overrideScoreId=score,,48,induastrial coatings+81,http://www.linkedin.com/company/reliable-painting,https://www.facebook.com/RELIABLEPAINTINGSD/,,,,
"DC Painting, Inc.",http://www.dcpaint.com,,,DC Painting,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/54a209e67468693fda8d4507?overrideScoreId=score,,47,property management+29,http://www.linkedin.com/company/dc-painting-inc-,,,,,
Performance Insulation Contractors,http://www.pic-inc.com,,,La Porte,Texas,,,,,,apollo,"painting services, painting company - Texas",https://app.apollo.io/#/organizations/54a1ce5174686945faa04012?overrideScoreId=score,,47,insulation+57,http://www.linkedin.com/company/performance-insulation-contractors,,,,,
Southwest Exteriors,http://www.southwestexteriors.com,,,San Antonio,Texas,,,,,,apollo,"painting services, painting company - Texas",https://app.apollo.io/#/organizations/54a12ae669702d8eebd6a202?overrideScoreId=score,29M,46,,http://www.linkedin.com/company/southwest-exteriors,https://facebook.com/southwestexteriors,https://twitter.com/TeamSWEx,,,
